Predict,Round,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
0.999999404,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0
1,1,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,4
0.999985695,1,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,0
0.999934435,1,1,5,0,5,0,1,1,1,1,7,0,1,2,2,7,7,0,2,1,4,2,3,0
1,1,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,0
0.999934912,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,1
1,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4
1,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4
0.999999285,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0
1,1,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,0
1,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,1
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0
1,1,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,0
1,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0
0.99997437,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,0
0.999999642,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,1
1,1,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,0
0.999863982,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,4
1,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
0.999999523,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4
1,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0
1,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,0
1,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,4
0.999999762,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,4
0.999999762,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,0
1,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,0
0.999999881,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,4
1.25E-07,0,0,5,2,5,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
0.999999881,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,0
0.999997497,1,1,5,2,5,0,1,1,1,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0
0.999996305,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,1
1,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4
1,1,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1
1.27E-07,0,0,2,0,2,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,3,5,0
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0
1,1,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,1
0.999999523,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,1
0.000217037,0,0,2,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4
0.99994266,1,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,4
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,4
0.999996305,1,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,0
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0
1,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1
0.99999845,1,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,1
1,1,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1
9.97E-08,0,0,2,0,3,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,5,0
1,1,1,5,2,3,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,3,1
0.999949098,1,1,5,3,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
0.999987483,1,1,2,2,3,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,4,1
1,1,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1
0.999989986,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,1
1,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,0
2.54E-05,0,0,2,3,2,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6
1,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,4
1,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1
1,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1
2.43E-07,0,0,2,3,4,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
0.999999642,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,1
0.999986887,1,1,3,0,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0
0.999988198,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,0
1,1,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4
0.999210238,1,1,5,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
0.999996185,1,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,0
1,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4
0.999999404,1,1,2,2,8,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,1
1,1,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0
1,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1
1,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1
6.33E-08,0,0,5,3,2,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
0.999991179,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0
0.999982357,1,1,0,0,9,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,0
0.999997854,1,1,5,2,3,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,3,5
0.999992132,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,0
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,1
1.16E-06,0,0,3,3,2,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,4
0.999999762,1,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
1.23E-05,0,0,3,3,4,0,5,1,1,1,10,0,1,0,2,7,4,0,2,1,0,7,4,2
0.999997854,1,1,5,2,8,0,1,1,0,1,7,0,1,2,2,7,7,0,2,1,4,3,4,0
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,4
0.999527454,1,1,0,2,0,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,1
1,1,1,5,2,8,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,4,1
2.73E-05,0,0,2,3,2,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,5,0
0.999701321,1,1,0,2,8,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,3
0.000118912,0,0,2,3,5,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
1,1,1,5,2,8,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,1
2.33E-05,0,0,3,3,4,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,4
1,1,1,2,2,0,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,4,5
0.999999881,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0
1,1,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,0
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
1,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4
0.999992132,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,4
1.82E-05,0,0,3,2,2,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
0.000324595,0,0,2,3,4,1,5,1,0,0,1,0,0,2,2,2,7,0,2,2,0,7,1,6
9.57E-05,0,0,2,2,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,0
1.61E-07,0,0,2,0,3,1,5,1,0,0,9,1,1,2,2,6,6,0,2,1,4,3,4,0
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,4
1,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,1
1,1,1,5,2,3,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,1
0.999680877,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,4
1,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,0
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,1
1,1,1,5,3,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
1,1,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,4
6.05E-05,0,0,2,3,4,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
1.89E-05,0,0,2,3,2,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,2,4,0
1,1,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,1
0.999999881,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,4
0.999912024,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,0
1.23E-06,0,0,2,0,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,4,0
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,4
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,4
0.999046981,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0
1,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
0.998355091,1,1,0,3,8,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,3
0.999999762,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,4
1,1,1,5,3,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
0.999996901,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4
5.40E-07,0,0,2,3,5,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
0.996764183,1,1,5,2,8,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,3,1
0.999999881,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1
1,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,4
1,1,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,1
0.999999762,1,1,2,2,0,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,3,5
1,1,1,5,0,3,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4
1,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,1
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4
5.24E-05,0,0,5,3,6,0,5,1,0,1,7,0,0,2,0,7,7,0,2,1,1,1,5,0
0.005776053,0,0,2,3,8,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,4,0
1,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,0
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1
1,1,1,5,3,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
1,1,1,5,3,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
1,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,0
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,1
1,1,1,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,0
1,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1
0.999999762,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0
1,1,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,4
2.06E-06,0,0,2,2,2,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6
1,1,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,4
1,1,1,2,2,3,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,1
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,1
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0
1,1,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,4
0.999999881,1,1,5,2,3,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,4,5
0.999999762,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1
0.999984622,1,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,1
0.999999642,1,1,5,2,8,0,1,1,0,1,5,0,1,2,2,7,7,0,2,1,4,2,4,0
1,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,4
8.46E-06,0,0,2,3,2,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,3,5,0
0.999997735,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,4
1.42E-06,0,0,3,2,0,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
1,1,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1
0.99999702,1,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,1
2.95E-08,0,0,5,0,4,0,5,1,1,1,10,0,1,2,0,7,4,0,2,1,0,7,4,2
2.87E-09,0,0,5,3,2,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6
0.999998212,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1
1,1,1,2,2,3,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,4,1
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,1
1,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4
1,1,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1
0.999924421,1,1,5,3,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
2.80E-05,0,0,3,2,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
1,1,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0
0.999995232,1,1,5,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,4
1,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1
9.85E-06,0,0,3,2,5,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
0.999993324,1,1,2,3,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0
1,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0
1,1,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0
1,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4
0.999998808,1,1,2,2,0,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,5
5.20E-06,0,0,2,2,0,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6
0.999999523,1,1,2,2,8,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,3,5
1,1,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,4
1,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,0
0.99998641,1,1,5,2,0,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,4,5
0.999953866,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4
1,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,0
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,1
0.999999404,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0
0.999996305,1,1,2,2,3,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,3,5
1.09E-06,0,0,2,2,0,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6
1.55E-06,0,0,5,2,5,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6
2.63E-06,0,0,3,2,4,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
0.999974608,1,1,2,3,5,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,1
0.999999523,1,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,4
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,4
0.999995828,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1
0.999915361,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,0
1,1,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4
0.999999523,1,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0
1,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0
1,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1
1,1,1,2,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,1
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,0
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4
1,1,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1
0.999999523,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0
0.999999166,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,4
1,1,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4
0.000139059,0,0,2,3,7,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,5,0
1,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,1
0.999999881,1,1,5,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,1
1,1,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,4
0.999999881,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1
1,1,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,0
1,1,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0
0.999899745,1,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,4
1.16E-05,0,0,2,2,0,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6
0.999918342,1,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,4
0.999997497,1,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0
3.08E-08,0,0,5,2,4,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6
1,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4
1,1,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,0
0.999983788,1,1,5,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
1,1,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0
0.999966264,1,1,5,3,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0
0.998210788,1,1,0,2,0,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1
1,1,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0
1,1,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0
0.000151578,0,0,2,3,7,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,5,0
1,1,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1
1,1,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1
0.999999166,1,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1
1,1,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0
7.49E-07,0,0,5,3,2,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6
0.999997139,1,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,1
